"alt","firstComment","imageUrl","likesCount","locationName","ownerUsername","timestamp","url"
"Image may contain: one or more people, possible text that says 'good night hot herbal infusion will soothe your soul'","End of the year sales at Jmaivo House .

Xmas came Early!! We offering an amazing sale that beats any ever. Yes this is the 1500sale!! That means every herb, tea , spices and all  are sold for NGN1500.00 only (note: to qualify you have to buy at least 12 items of each product to get at 1500 each). Essential oils are also part of the deal . 1k each for all essential oils and you must order a dozen to qualify at this price. Sales end December 20th 2018. 
Get your Yoni Herb Blend and other premixed herbs. 
Wholesellers this is an opportunity for you to stock up. 
We are your number 1 source for everything Herbs, Tea, Extracts , spices , scented candles , diffusers, bespoke perfumes, human hair, lingeries, fashion, shoes, bags, accessories etc. Check out our pages on Instagram to see all the amazing things we offer @jmaivohouse lingeries and fashion pieces @jmaivofashion human hair @jmaivovirginhairs home decors, lands and properties @jmaivolandsandprop . pls call or watsapp us on +2349079174508 .

Come let us train you on Organic Soap and skin product making, candle making . come get a skill that will make and keep you independent. 
Funky Agbo seller 
#commericalblenders #cleanbeauty #trainingschool  #naijawomen #herbaltea  #ibadanweddings #nigeriaweddings #thisisnigeria #instanews #instawomen #instaafrica #instamarketing #wellnessblogger #greenlifestylenaija #instablognaija #holisticlivingnaija  #wellnessjourneyafrica #diffusersnaija  #scentedcandlesnaija  #herbsandextract #nourishyourself #scentedcandles #nontoxiclivig #nontoxicskincare #healthshop  #essentialoils #diyskincare #carrieroilsnaija #organictrainingschool","https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/44860747_755020831510416_3243564778061715627_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=100&_nc_ohc=xMZN--pP59YAX-cGm4l&oh=a85fefbf9510db24c68fc57321473052&oe=5EA2651C","32",,,"2018-11-14T17:41:22.000Z","https://www.instagram.com/p/BqK2Q6wHqRk"
"Image may contain: possible text that says 'YOU CAN NEVER HAVE TOO MANY FACIALS...'","How you doing 
End of the year sales at Jmaivo House .

Xmas came Early!! We offering an amazing sale that beats any ever. Yes this is the 1500sale!! That means every herb, tea , spices and all  are sold for NGN1500.00 only (note: to qualify you have to buy at least 12 items of each product to get at 1500 each). Essential oils are also part of the deal . 1k each for all essential oils and you must order a dozen to qualify at this price. Sales end December 20th 2018. 
Get your Yoni Herb Blend and other premixed herbs. 
Wholesellers this is an opportunity for you to stock up. 
We are your number 1 source for everything Herbs, Tea, Extracts , spices , scented candles , diffusers, bespoke perfumes, human hair, lingeries, fashion, shoes, bags, accessories etc. Check out our pages on Instagram to see all the amazing things we offer @jmaivohouse lingeries and fashion pieces @jmaivofashion human hair @jmaivovirginhairs home decors, lands and properties @jmaivolandsandprop . pls call or watsapp us on +2349079174508 .

Come let us train you on Organic Soap and skin product making, candle making . come get a skill that will make and keep you independent. 
Funky Agbo seller 
#commericalblenders #cleanbeauty #trainingschool  #naijawomen #herbaltea  #herbs #lagos #nigeria #instanews #instawomen #instaafrica #instamarketing #wellnessblogger #greenlifestylenaija #instablognaija #holisticlivingnaija  #wellnessjourneyafrica #diffusersnaija  #scentedcandlesnaija  #herbsandextract #nourishyourself #scentedcandles #nontoxiclivig #nontoxicskincare #healthshop  #essentialoils #diyskincare #carrieroilsnaija #organictrainingschool","https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/43473106_515594035586798_2371375992083106541_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=102&_nc_ohc=k9w5Yx3PAzoAX_9ptuH&oh=9f648951fc98ed38dd6a45258235a882&oe=5E9CF23B","29",,,"2018-11-14T16:01:09.000Z","https://www.instagram.com/p/BqKqy2TH11h"
"Image may contain: possible text that says 'I CHASTEBERRY INCREASES PROGESTERONE LEVEL TREATS INFERTIUTY RELIEVES BLOATING INCREASES THE SECRETION OF WUTEINISING HORMONE HELPS PREVENT MISCARRIAGE RELEVES PMS SYMPTOMS BALANCES IRREGULAR MENSTURATION REDUCE UTERINE CYSTS STABILIZES MENSTURAL CYCLE AFTER BIRTH CONTROL PILLS HELPS WITH MoOD SWING STIMULATES MILK PRODUCTION In nEw mums HELP WITH LACK Of OVULATION STIMULATES AND NORMAUIZES THE PITUITARY GIAND HELPS WITH HOT FLASHES ENHANCES CHANCES Of CONCEPTION'","Amazing benefits of Chasteberry Vitex ... A pack NGN3000.00 only 
End of the year sales at Jmaivo House .

Xmas came Early!! We offering an amazing sale that beats any ever. Yes this is the 1500sale!! That means every herb, tea , spices and all  are sold for NGN1500.00 only (note: to qualify you have to buy at least 12 items of each product to get at 1500 each). Essential oils are also part of the deal . 1k each for all essential oils and you must order a dozen to qualify at this price. Sales end December 20th 2018. 
Get your Yoni Herb Blend and other premixed herbs. 
Wholesellers this is an opportunity for you to stock up. 
We are your number 1 source for everything Herbs, Tea, Extracts , spices , scented candles , diffusers, bespoke perfumes, human hair, lingeries, fashion, shoes, bags, accessories etc. Check out our pages on Instagram to see all the amazing things we offer @jmaivohouse lingeries and fashion pieces @jmaivofashion human hair @jmaivovirginhairs home decors, lands and properties @jmaivolandsandprop . pls call or watsapp us on +2349079174508 .

Come let us train you on Organic Soap and skin product making, candle making . come get a skill that will make and keep you independent. 
Funky Agbo seller 
#commericalblenders #cleanbeauty #trainingschool  #naijawomen #herbaltea  #herbs #thisisnigeria #chasteberryvitex #instanews #instawomen #instaafrica #instamarketing #wellnessblogger #greenlifestylenaija #instablognaija #holisticlivingnaija  #wellnessjourneyafrica #diffusersnaija  #scentedcandlesnaija  #herbsandextract #nourishyourself #scentedcandles #nontoxiclivig #nontoxicskincare #healthshop  #essentialoils #diyskincare #carrieroilsnaija #organictrainingschool","https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/43568464_262443254464064_9156720721471168605_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=108&_nc_ohc=hJFZgYmWxboAX_shV3H&oh=f638e1c92cd515ae1d20c3dbddf212a0&oe=5EA0EADA","15",,,"2018-11-13T16:50:03.000Z","https://www.instagram.com/p/BqILmICn9hX"
"Photo by Jmaivohouse in Ikorodu.","Chasteberry vitex available... End of the year sales at Jmaivo House .

Xmas came Early!! We offering an amazing sale that beats any ever. Yes this is the 1500sale!! That means every herb, tea , spices and all  are sold for NGN1500.00 only (note: to qualify you have to buy at least 12 items of each product to get at 1500 each). Essential oils are also part of the deal . 1k each for all essential oils and you must order a dozen to qualify at this price. Sales end December 20th 2018. 
Get your Yoni Herb Blend and other premixed herbs. 
Wholesellers this is an opportunity for you to stock up. 
We are your number 1 source for everything Herbs, Tea, Extracts , spices , scented candles , diffusers, bespoke perfumes, human hair, lingeries, fashion, shoes, bags, accessories etc. Check out our pages on Instagram to see all the amazing things we offer @jmaivohouse lingeries and fashion pieces @jmaivofashion human hair @jmaivovirginhairs home decors, lands and properties @jmaivolandsandprop . pls call or watsapp us on +2349079174508 .

Come let us train you on Organic Soap and skin product making, candle making . come get a skill that will make and keep you independent. 
Funky Agbo seller 
#commericalblenders #naijaweddingplanners #trainingschool  #naijawomen #herbaltea  #herbs #ayurveda #nigeria #instanews #instawomen #instaafrica #instamarketing #wellnessblogger #greenlifestylenaija #instablognaija #holisticlivingnaija  #wellnessjourneyafrica #diffusersnaija  #scentedcandlesnaija  #herbsandextract #nourishyourself #scentedcandles #nontoxiclivig #nontoxicskincare #healthshop  #essentialoils #diyskincare #carrieroilsnaija #organictrainingschool","https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/44331883_816744575448817_2012266861243280441_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=101&_nc_ohc=7-gxHYib5iIAX-ksNux&oh=74e00cd402cde983444ab4673b6b4ef5&oe=5EB47688","23",,,"2018-11-13T16:45:11.000Z","https://www.instagram.com/p/BqILCc-Hofm"
,"We taking Pre order just few pieces left and this will be the last of this ... Order fast and don't miss the number 1 best seller.. Use for years till your tired .. NGN50,000.00 only ... Out beats its price.. Best deal ever 
End of the year sales at Jmaivo House .

Xmas came Early!! We offering an amazing sale that beats any ever. Yes this is the 1500sale!! That means every herb, tea , spices and all  are sold for NGN1500.00 only (note: to qualify you have to buy at least 12 items of each product to get at 1500 each). Essential oils are also part of the deal . 1k each for all essential oils and you must order a dozen to qualify at this price. Sales end December 20th 2018. 
Get your Yoni Herb Blend and other premixed herbs. 
Wholesellers this is an opportunity for you to stock up. 
We are your number 1 source for everything Herbs, Tea, Extracts , spices , scented candles , diffusers, bespoke perfumes, human hair, lingeries, fashion, shoes, bags, accessories etc. Check out our pages on Instagram to see all the amazing things we offer @jmaivohouse lingeries and fashion pieces @jmaivofashion human hair @jmaivovirginhairs home decors, lands and properties @jmaivolandsandprop . pls call or watsapp us on +2349079174508 .

Come let us train you on Organic Soap and skin product making, candle making . come get a skill that will make and keep you independent. 
Funky Agbo seller 
#commericalblenders #cleanbeauty #trainingschool  #naijawomen #herbaltea  #herbs #ibadanwedding #nigeria #instanews #instawomen #instaafrica #instamarketing #wellnessblogger #greenlifestylenaija #instablognaija #thisisnigeria  #wellnessjourneyafrica #nigeriawedding #scentedcandlesnaija  #herbsandextract #nourishyourself #roronation #nontoxiclivig #nontoxicskincare #healthshop  #essentialoils #diyskincare #carrieroilsnaija #organictrainingschool","https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/44667297_268860237162917_8620708821889482530_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=105&_nc_ohc=dLDJgbWWqssAX_QtHs8&oh=8ac5be8d1e023356a1733c1558c2b67e&oe=5E75EF16","29",,,"2018-11-13T14:58:19.000Z","https://www.instagram.com/p/BqH-ZSQHFgq"
,"When the soaps are cured and ready to be consumed.. Two different types of soap that will live you feeling like wow glow and wow white and wow fresh ... End of the year sales at Jmaivo House .

Xmas came Early!! We offering an amazing sale that beats any ever. Yes this is the 1500sale!! That means every herb, tea , spices and all  are sold for NGN1500.00 only (note: to qualify you have to buy at least 12 items of each product to get at 1500 each). Essential oils are also part of the deal . 1k each for all essential oils and you must order a dozen to qualify at this price. Sales end December 20th 2018. 
Get your Yoni Herb Blend and other premixed herbs. 
Wholesellers this is an opportunity for you to stock up. 
We are your number 1 source for everything Herbs, Tea, Extracts , spices , scented candles , diffusers, bespoke perfumes, human hair, lingeries, fashion, shoes, bags, accessories etc. Check out our pages on Instagram to see all the amazing things we offer @jmaivohouse lingeries and fashion pieces @jmaivofashion human hair @jmaivovirginhairs home decors, lands and properties @jmaivolandsandprop . pls call or watsapp us on +2349079174508 .

Come let us train you on Organic Soap and skin product making, candle making . come get a skill that will make and keep you independent. 
Funky Agbo seller 
#commericalblenders #cleanbeauty #trainingschool  #naijawomen #herbaltea  #herbs #lagos #handmadesoaps #nigeria #instanews #instawomen #instaafrica #instamarketing #wellnessblogger #greenlifestylenaija #instablognaija #holisticlivingnaija  #wellnessjourneyafrica #diffusersnaija  #scentedcandlesnaija  #herbsandextract #nourishyourself #scentedcandles #nontoxiclivig #nontoxicskincare #healthshop  #essentialoils #diyskincare #carrieroilsnaija #organictrainingschool","https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/42136192_349756778934402_4866426089755548751_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=106&_nc_ohc=L9YGZM4WrfoAX--B7iZ&oh=e0b5e20e09d9e477cb034dcdd624dc26&oe=5E759961","20",,,"2018-11-13T14:49:19.000Z","https://www.instagram.com/p/BqH9QOeHBbC"
"Photo by Jmaivohouse in Ikorodu.","Hello Monday... How you doing 
End of the year sales at Jmaivo House .

Xmas came Early!! We offering an amazing sale that beats any ever. Yes this is the 1500sale!! That means every herb, tea , spices and all  are sold for NGN1500.00 only (note: to qualify you have to buy at least 12 items of each product to get at 1500 each). Essential oils are also part of the deal . 1k each for all essential oils and you must order a dozen to qualify at this price. Sales end December 20th 2018. 
Get your Yoni Herb Blend and other premixed herbs. 
Wholesellers this is an opportunity for you to stock up. 
We are your number 1 source for everything Herbs, Tea, Extracts , spices , scented candles , diffusers, bespoke perfumes, human hair, lingeries, fashion, shoes, bags, accessories etc. Check out our pages on Instagram to see all the amazing things we offer @jmaivohouse lingeries and fashion pieces @jmaivofashion human hair @jmaivovirginhairs home decors, lands and properties @jmaivolandsandprop . pls call or watsapp us on +2349079174508 .

Come let us train you on Organic Soap and skin product making, candle making . come get a skill that will make and keep you independent. 
Funky Agbo seller 
#commericalblenders #cleanbeauty #trainingschool  #naijawomen #herbaltea  #herbs #lagos #nigeria #instanews #instawomen #instaafrica #instamarketing #wellnessblogger #greenlifestylenaija #instablognaija #holisticlivingnaija  #wellnessjourneyafrica #diffusersnaija  #scentedcandlesnaija  #herbsandextract #nourishyourself #scentedcandles #nontoxiclivig #nontoxicskincare #healthshop  #essentialoils #diyskincare #carrieroilsnaija #organictrainingschool","https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/44612345_331279534365532_14010018701953968_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=104&_nc_ohc=IHI9Aak1SOYAX9sNrOs&oh=5dd2dc135809399dc8bad3abcd90ad23&oe=5E9C306B","50",,,"2018-11-12T13:21:50.000Z","https://www.instagram.com/p/BqFO-NCH-N1"
"Photo by Jmaivohouse in Ikorodu.","Activated Charcoal for the win.. Sales!!! Sales!!! Sales!! Ember Month Sales!! Xmas came Early!! We offering an amazing sale that beats any ever. Yes this is the 1500sale!! That means every herb, tea , spices and all  are sold for NGN1500.00 only (note: to qualify you have to buy at least 12 items at once and get everything at 1500 each). Essential oils are also part of the deal . 1k each for all essential oils and you must order a dozen to qualify at this price. Sales end December 2018. 
Get your Yoni Herb Blend and other premixed herbs. 
Wholesellers this is an opportunity for you to stock up. 
We are your number 1 source for everything Herbs, Tea, Extracts , spices , scented candles , diffusers, bespoke perfumes, human hair, lingeries, fashion, shoes, bags, accessories etc. Check out our pages on Instagram to see all the amazing things we offer @jmaivohouse @jmaivofashion @jmaivovirginhairs @jmaivolandsandprop . pls call or watsapp us on +2349079174508 .

Come let us train you on all things soaps , skin, herbs and be a professional making them and be able to sell your products worldwide. 100% natural products 
We offer Cheap Affordable Price for Best Quality. 
#commericalblenders #cleanbeauty #trainingschool  #activatedcharcoal #naijawomen #herbaltea  #hope19 #gtbankfashionweekend  #isquared18 #instanews #instawomen #instaafrica #instamarketing #wellnessblogger #greenlifestylenaija #instablognaija #holisticlivingnaija  #wellnessjourneyafrica #diffusersnaija  #scentedcandlesnaija  #herbsandextract #nourishyourself #scentedcandles #nontoxiclivig #nontoxicskincare #healthshop  #essentialoils #diyskincare #carrieroilsnaija #organictrainingschool","https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/43984508_2130790870505316_6115298917200977757_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=100&_nc_ohc=yXQDLKl1qrwAX--X8Nz&oh=79dd8b3c9174c1820fae6a5db6bff85d&oe=5EA18CE2","44",,,"2018-11-11T17:57:05.000Z","https://www.instagram.com/p/BqDJrWRn-mK"
"Image may contain: food","Get that killer confident smile back with our Activated Charcoal. 
Sales!!! Sales!!! Sales!! Ember Month Sales!! Xmas came Early!! We offering an amazing sale that beats any ever. Yes this is the 1500sale!! That means every herb, tea , spices and all  are sold for NGN1500.00 only (note: to qualify you have to buy at least 12 items at once and get everything at 1500 each). Essential oils are also part of the deal . 1k each for all essential oils and you must order a dozen to qualify at this price. Sales end December 2018. 
Get your Yoni Herb Blend and other premixed herbs. 
Wholesellers this is an opportunity for you to stock up. 
We are your number 1 source for everything Herbs, Tea, Extracts , spices , scented candles , diffusers, bespoke perfumes, human hair, lingeries, fashion, shoes, bags, accessories etc. Check out our pages on Instagram to see all the amazing things we offer @jmaivohouse @jmaivofashion @jmaivovirginhairs @jmaivolandsandprop . pls call or watsapp us on +2349079174508 .

Come let us train you on all things soaps , skin, herbs and be a professional making them and be able to sell your products worldwide. 100% natural products 
We offer Cheap Affordable Price for Best Quality. 
#commericalblenders #cleanbeauty #trainingschool  #blackgirlmagic #naijawomen #herbaltea  #isquared18 #tub12018 #nigeria #instanews #instawomen #instaafrica #instamarketing #wellnessblogger #greenlifestylenaija #instablognaija #holisticlivingnaija  #wellnessjourneyafrica #diffusersnaija  #scentedcandlesnaija  #herbsandextract #nourishyourself #scentedcandles #nontoxiclivig #nontoxicskincare #healthshop  #essentialoils #diyskincare #carrieroilsnaija #organictrainingschool","https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/44760106_817792445057739_1970666466200914801_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=103&_nc_ohc=UyTkVZ2OjAYAX96w2Cl&oh=08efcffbbb004c27ad06361bd4006855&oe=5EA6AEBA","30",,,"2018-11-11T17:49:13.000Z","https://www.instagram.com/p/BqDIxrvn_TM"
"Photo by Jmaivohouse in Ikorodu.","Pure Activated Charcoal available at the shop.. A pack NGN1500.00 only 
Sales!!! Sales!!! Sales!! Ember Month Sales!! Xmas came Early!! We offering an amazing sale that beats any ever. Yes this is the 1500sale!! That means every herb, tea , spices and all  are sold for NGN1500.00 only (note: to qualify you have to buy at least 12 items at once and get everything at 1500 each). Essential oils are also part of the deal . 1k each for all essential oils and you must order a dozen to qualify at this price. Sales end December 2018. 
Get your Yoni Herb Blend and other premixed herbs. 
Wholesellers this is an opportunity for you to stock up. 
We are your number 1 source for everything Herbs, Tea, Extracts , spices , scented candles , diffusers, bespoke perfumes, human hair, lingeries, fashion, shoes, bags, accessories etc. Check out our pages on Instagram to see all the amazing things we offer @jmaivohouse @jmaivofashion @jmaivovirginhairs @jmaivolandsandprop . pls call or watsapp us on +2349079174508 .

Come let us train you on all things soaps , skin, herbs and be a professional making them and be able to sell your products worldwide. 100% natural products 
We offer Cheap Affordable Price for Best Quality. 
#commericalblenders #cleanbeauty #trainingschool  #blackgirlmagic #naijawomen #herbaltea  #activatedcharcoal #isquared18 #nigeria #instanews #instawomen #instaafrica #instamarketing #wellnessblogger #greenlifestylenaija #instablognaija #holisticlivingnaija  #wellnessjourneyafrica #diffusersnaija  #scentedcandlesnaija  #herbsandextract #nourishyourself #scentedcandles #nontoxiclivig #nontoxicskincare #healthshop  #essentialoils #diyskincare #carrieroilsnaija #organictrainingschool","https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/42705261_292604448130604_3671239007737733545_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=108&_nc_ohc=ajJ5h1Dusn4AX-5G5KA&oh=66ec9c0f4813f7148a5313dae06cbf40&oe=5EA2B3C7","24",,,"2018-11-11T17:43:57.000Z","https://www.instagram.com/p/BqDILMgnZjw"
"Photo by Jmaivohouse in Ikorodu.","Activated Charcoal... Multipurpose and must have .. From a killer smile to anti poison .. A jar just NGN1500.00 only

Sales!!! Sales!!! Sales!! Ember Month Sales!! Xmas came Early!! We offering an amazing sale that beats any ever. Yes this is the 1500sale!! That means every herb, tea , spices and all  are sold for NGN1500.00 only (note: to qualify you have to buy at least 12 items at once and get everything at 1500 each). Essential oils are also part of the deal . 1k each for all essential oils and you must order a dozen to qualify at this price. Sales end December 2018. 
Get your Yoni Herb Blend and other premixed herbs. 
Wholesellers this is an opportunity for you to stock up. 
We are your number 1 source for everything Herbs, Tea, Extracts , spices , scented candles , diffusers, bespoke perfumes, human hair, lingeries, fashion, shoes, bags, accessories etc. Check out our pages on Instagram to see all the amazing things we offer @jmaivohouse @jmaivofashion @jmaivovirginhairs @jmaivolandsandprop . pls call or watsapp us on +2349079174508 .

Come let us train you on all things soaps , skin, herbs and be a professional making them and be able to sell your products worldwide. 100% natural products 
We offer Cheap Affordable Price for Best Quality. 
#commericalblenders #cleanbeauty #trainingschool  #blackgirlmagic #naijawomen #herbaltea  #hope19 #lagos #activatedcharcoal #instanews #instawomen #instaafrica #instamarketing #wellnessblogger #greenlifestylenaija #instablognaija #holisticlivingnaija  #wellnessjourneyafrica #diffusersnaija  #scentedcandlesnaija  #herbsandextract #nourishyourself #scentedcandles #nontoxiclivig #nontoxicskincare #healthshop  #essentialoils #diyskincare #carrieroilsnaija #organictrainingschool","https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/44414197_495720327613821_161797741305492601_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=109&_nc_ohc=QNuDFdbfAMAAX9KKUKc&oh=9968609170854f3afaa1b0fc4a0cdc32&oe=5EA4E0FD","32",,,"2018-11-11T17:38:25.000Z","https://www.instagram.com/p/BqDHipvnHzh"
,"Star Anise available at the shop

Sales!!! Sales!!! Sales!! Ember Month Sales!! Xmas came Early!! We offering an amazing sale that beats any ever. Yes this is the 1500sale!! That means every herb, tea , spices and all  are sold for NGN1500.00 only (note: to qualify you have to buy at least 12 items at once and get everything at 1500 each). Essential oils are also part of the deal . 1k each for all essential oils and you must order a dozen to qualify at this price. Sales end December 2018. 
Get your Yoni Herb Blend and other premixed herbs. 
Wholesellers this is an opportunity for you to stock up. 
We are your number 1 source for everything Herbs, Tea, Extracts , spices , scented candles , diffusers, bespoke perfumes, human hair, lingeries, fashion, shoes, bags, accessories etc. Check out our pages on Instagram to see all the amazing things we offer @jmaivohouse @jmaivofashion @jmaivovirginhairs @jmaivolandsandprop . pls call or watsapp us on +2349079174508 .

Come let us train you on all things soaps , skin, herbs and be a professional making them and be able to sell your products worldwide. 100% natural products 
We offer Cheap Affordable Price for Best Quality. 
#commericalblenders #cleanbeauty #trainingschool  #blackgirlmagic #naijawomen #herbaltea  #hope19 #staranisetea #staranise #instanews #instawomen #instaafrica #instamarketing #wellnessblogger #greenlifestylenaija #instablognaija #holisticlivingnaija  #wellnessjourneyafrica #diffusersnaija  #scentedcandlesnaija  #herbsandextract #nourishyourself #scentedcandles #nontoxiclivig #nontoxicskincare #healthshop  #essentialoils #diyskincare #carrieroilsnaija #organictrainingschool","https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/44561911_1526222067522809_5086196565525501419_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=105&_nc_ohc=ALJnrOu93uEAX_9wGYC&oh=a03358d90500afc3dbc9c44806be5e45&oe=5E75C18D","37",,,"2018-11-11T12:36:04.000Z","https://www.instagram.com/p/BqCk4HZHjje"
,"Cardamom

Sales!!! Sales!!! Sales!! Ember Month Sales!! Xmas came Early!! We offering an amazing sale that beats any ever. Yes this is the 1500sale!! That means every herb, tea , spices and all  are sold for NGN1500.00 only (note: to qualify you have to buy at least 12 items at once and get everything at 1500 each). Essential oils are also part of the deal . 1k each for all essential oils and you must order a dozen to qualify at this price. Sales end December 2018. 
Get your Yoni Herb Blend and other premixed herbs. 
Wholesellers this is an opportunity for you to stock up. 
We are your number 1 source for everything Herbs, Tea, Extracts , spices , scented candles , diffusers, bespoke perfumes, human hair, lingeries, fashion, shoes, bags, accessories etc. Check out our pages on Instagram to see all the amazing things we offer @jmaivohouse @jmaivofashion @jmaivovirginhairs @jmaivolandsandprop . pls call or watsapp us on +2349079174508 .

Come let us train you on all things soaps , skin, herbs and be a professional making them and be able to sell your products worldwide. 100% natural products 
We offer Cheap Affordable Price for Best Quality. 
#commericalblenders #cleanbeauty #trainingschool  #blackgirlmagic #naijawomen #herbaltea  #cardamom #lagos #nigeria #instanews #instawomen #instaafrica #instamarketing #wellnessblogger #greenlifestylenaija #instablognaija #holisticlivingnaija  #wellnessjourneyafrica #diffusersnaija  #scentedcandlesnaija  #herbsandextract #nourishyourself #scentedcandles #nontoxiclivig #nontoxicskincare #healthshop  #essentialoils #diyskincare #carrieroilsnaija #organictrainingschool","https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/42734688_2330888610314631_7493218202093888279_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=103&_nc_ohc=CyoQXZy3XSMAX9IrX9j&oh=e554288bd44d64ec3a219de07d116f82&oe=5E75629A","32",,,"2018-11-11T11:59:42.000Z","https://www.instagram.com/p/BqCgqBhHXam"
"Photo by Jmaivohouse in Ikorodu.","Cardamom available at the shop.. Having an amazing Sunday? 
Sales!!! Sales!!! Sales!! Ember Month Sales!! Xmas came Early!! We offering an amazing sale that beats any ever. Yes this is the 1500sale!! That means every herb, tea , spices and all  are sold for NGN1500.00 only (note: to qualify you have to buy at least 12 items at once and get everything at 1500 each). Essential oils are also part of the deal . 1k each for all essential oils and you must order a dozen to qualify at this price. Sales end December 2018. 
Get your Yoni Herb Blend and other premixed herbs. 
Wholesellers this is an opportunity for you to stock up. 
We are your number 1 source for everything Herbs, Tea, Extracts , spices , scented candles , diffusers, bespoke perfumes, human hair, lingeries, fashion, shoes, bags, accessories etc. Check out our pages on Instagram to see all the amazing things we offer @jmaivohouse @jmaivofashion @jmaivovirginhairs @jmaivolandsandprop . pls call or watsapp us on +2349079174508 .

Come let us train you on all things soaps , skin, herbs and be a professional making them and be able to sell your products worldwide. 100% natural products 
We offer Cheap Affordable Price for Best Quality. 
#commericalblenders #cleanbeauty #trainingschool  #blackgirlmagic #naijawomen #herbaltea  #cardamom #lagos #nigeria #instanews #instawomen #instaafrica #instamarketing #wellnessblogger #greenlifestylenaija #instablognaija #holisticlivingnaija  #wellnessjourneyafrica #diffusersnaija  #scentedcandlesnaija  #herbsandextract #nourishyourself #scentedcandles #nontoxiclivig #nontoxicskincare #healthshop  #essentialoils #diyskincare #carrieroilsnaija #organictrainingschool","https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/44501593_190381951869258_8524900585956050646_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=106&_nc_ohc=mm3sbYGJbv4AX8AjAIs&oh=300f4bb5f63ccefefbfcae3b1a55eb87&oe=5E9EBA34","34",,,"2018-11-11T11:48:34.000Z","https://www.instagram.com/p/BqCfgUPn6CM"
"Photo by Jmaivohouse in Ikorodu.","Happy Sunday Guys... Soap made by one of the students on her own at home .. Got me this.. So proud right now.. Will be using and basking in it .. Hope you having a great day so far... Sales!!! Sales!!! Sales!! Ember Month Sales!! Xmas came Early!! We offering an amazing sale that beats any ever. Yes this is the 1500sale!! That means every herb, tea , spices and all  are sold for NGN1500.00 only (note: to qualify you have to buy at least 12 items at once and get everything at 1500 each). Essential oils are also part of the deal . 1k each for all essential oils and you must order a dozen to qualify at this price. Sales end December 2018. 
Get your Yoni Herb Blend and other premixed herbs. 
Wholesellers this is an opportunity for you to stock up. 
We are your number 1 source for everything Herbs, Tea, Extracts , spices , scented candles , diffusers, bespoke perfumes, human hair, lingeries, fashion, shoes, bags, accessories etc. Check out our pages on Instagram to see all the amazing things we offer @jmaivohouse @jmaivofashion @jmaivovirginhairs @jmaivolandsandprop . pls call or watsapp us on +2349079174508 .

Come let us train you on all things soaps , skin, herbs and be a professional making them and be able to sell your products worldwide. 100% natural products 
We offer Cheap Affordable Price for Best Quality. 
#commericalblenders #cleanbeauty #trainingschool  #blackgirlmagic #naijawomen #herbaltea  #party #handmadeinlagos  #nigeria #instanews #instawomen #instaafrica #instamarketing #wellnessblogger #greenlifestylenaija #instablognaija #holisticlivingnaija  #wellnessjourneyafrica #diffusersnaija  #scentedcandlesnaija  #herbsandextract #nourishyourself #scentedcandles #nontoxiclivig #nontoxicskincare #healthshop  #essentialoils #diyskincare #carrieroilsnaija #organictrainingschool","https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/44439897_1267010430116665_5962769225981210076_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=101&_nc_ohc=sKdaFUhCEScAX9C7noJ&oh=c66b321a5516af95acaf8b67a5aac1aa&oe=5E9D9757","70",,,"2018-11-11T09:52:22.000Z","https://www.instagram.com/p/BqCSNJUnPYo"
